Firm,year,city,Age,Roa,Lev,Cash,Growth,Mshrrat,Shrholder1,Share_indep,Capital,Labor,Bigdata,Post,Gdpt,Popt,Secondt,Waget,Edut,Firm_numt,Thirdt,Indus,Policy_year
7,2017,深圳市,3.4657359,.11550611,.45811701,-.064203314,-.71689898,0,54.330002,.375,17.194698,8.555644,1,1,147.02345,44.263954,377.67999,86.630699,20.725441,72.142776,421.76001,K70,2016
505,2015,岳阳市,3.2580965,-.039576449,.181768,-.0039835493,.158075,.041299999,21.450001,.42860001,15.30009,4.6249728,0,0,99.296768,37.981533,325.13998,60.89888,3.9088788,43.418037,190.79999,K70,0
649,2011,深圳市,2.8903718,.096121907,.20834599,.00058269739,.29974899,40.7896,48.009998,.33330002,19.156233,9.2664375,1,0,36.755863,11.065989,94.419998,21.657675,5.1813602,18.035694,105.44,K70,2016
152,2021,东莞市,3.3672957,.054308612,.332344,.047577631,-.197754,1.0272,19.950001,.40000001,18.280611,5.529429,1,1,210.77017,62.328812,610.67999,128.98698,25.280079,104.19046,584.64001,K70,2016
193,2017,长春市,3.1780539,.055338383,.55355299,.14405636,-.63491797,0,61.330002,.33330002,17.838781,6.6385679,0,0,138.56622,53.042301,413.28,83.867973,38.554626,59.052013,325.92001,K70,0
143,2021,昆明市,3.3672957,.0039674467,.67506701,.064666055,.070887998,5.9721999,17.450001,.33330002,19.589394,10.82959,0,0,202.43623,76.348053,543.83997,124.49019,55.464787,82.163315,588.12,K70,0
344,2013,天津市,2.7080503,-.062895037,.72468299,.064913511,6.242259,.015,23.290001,.36360002,16.260658,6.6707664,1,0,73.359818,27.559994,209.88,43.509445,17.433071,35.922199,183.8,K70,2016
2483,2016,上海市,3.2188759,.012059637,.54514599,.0017888182,-.71689898,0,44.849998,.42860001,17.349394,5.0434251,1,1,132.72717,50.742016,294.35001,78.278824,25.55814,68.055435,400.95999,K70,2016
2603,2012,上海市,2.7725887,.03962107,.63143498,.0073714266,.027759001,.0083999997,63.650002,.42860001,17.239767,8.3351917,1,0,56.883076,21.746578,126.14999,33.548065,10.953488,29.166615,171.84,K70,2016
72,2017,北京市,3.0910425,.032764897,.73081398,-.057934515,.62307698,.039999999,30.09,.33330002,21.682957,8.1359329,1,1,150.12187,57.058704,192.08,88.740662,36.751659,70.6968,600.88,K70,2016
100,2011,济南市,3.1354942,.037158791,.78677797,-.11866556,-.19878399,0,47.169998,.33330002,18.59815,6.1484685,0,0,34.963535,12.806155,83.739998,21.082977,21.273375,15.222695,105.24,K70,0
3123,2018,杭州市,3.1780539,.071398973,.51860201,.11515031,.192421,23.653601,34.360001,.42860001,17.455738,8.9246559,0,0,161.11212,58.780521,430.29001,97.154182,56.7869,83.220055,438.20999,K70,0
666,2016,武汉市,2.8903718,.001920965,.76006001,.022611324,1.7494889,.21430001,22.43,.36360002,20.226021,6.5482192,0,0,124.84332,47.101238,318.56998,74.053246,73.739815,55.969505,360.07999,K70,0
22,2021,深圳市,3.3322046,.035196077,.31624299,-.16674793,.30162299,.0012000001,57.189999,.33330002,16.990244,7.3639135,1,1,220.53519,66.395935,566.52002,129.94604,31.088161,108.21416,632.64001,K70,2016
2225,2011,天津市,2.9444389,.025713045,.87138999,-.020519832,7.1731029,0,59.669998,.33330002,19.322315,5.6869755,1,0,36.679909,13.779997,104.94,21.754723,8.7165356,17.9611,91.900002,K70,2016
649,2018,深圳市,3.2188759,.034317281,.59024698,.073182747,.26024899,1.4934,39.41,.33330002,18.925571,10.235306,1,1,165.40138,49.796947,424.88998,97.459534,23.31612,81.160622,474.48001,K70,2016
2453,2015,重庆市,2.7080503,.017403834,.766904,.0058873221,2.1218441,0,37.240002,.42860001,18.661823,7.3827462,1,0,109.12914,48.590942,330,62.841209,10.277764,53.232399,218.09999,K70,2016
520,2015,杭州市,2.3978953,-.0066424552,.63422501,.17366421,-.214788,.8466,17.41,.33330002,16.80195,5.8888779,0,0,107.40808,39.187012,286.86002,64.769455,37.857933,55.480034,292.13998,K70,0
211,2018,昆明市,3.3672957,.0064546946,.66257602,.030743405,7.1731029,1.0249,15.58,.42860001,20.911985,8.2247,0,0,151.82718,57.261044,407.88,93.367645,41.598591,61.622486,441.09,K70,0
2337,2016,北京市,3.1354942,.014216042,.79909497,-.046907552,1.461993,.00060000003,45.93,.33330002,20.562784,7.5390272,1,1,131.35664,49.926365,168.07001,77.648079,32.157703,61.859699,525.77002,K70,2016
108,2014,宁波市,3.2188759,.051516522,.38711599,-.10658705,-.71689898,.023600001,75.010002,.33330002,15.790513,6.7440591,0,0,88.798065,31.750937,278,53.399849,12.264667,47.163818,200.75,K70,0
2510,2011,上海市,2.9444389,.034032017,.53544402,-.050494689,-.029832,.0043000001,13.48,.33330002,16.631134,5.9635792,1,0,37.92205,14.497719,84.099998,22.365377,7.3023257,19.44441,114.56,K70,2016
2525,2011,北京市,3.2958369,.041240007,.55404598,-.011684253,7.1715908,0,54.75,.33330002,18.936268,8.0715313,1,0,37.530468,14.264676,48.02,22.185165,9.1879148,17.6742,150.22,K70,2016
141,2020,杭州市,3.4657359,-.033800218,.436977,.0060737864,.016148999,.0080000004,29.9,.33330002,19.401672,4.9126549,0,0,196.91481,71.842857,525.91003,118.744,69.406212,101.7134,535.58997,K70,0
2617,2015,上海市,3.0910425,-.12165792,.37553301,-.028012162,3.6148,.021600001,15.69,.42860001,16.826851,5.4380794,1,0,113.76615,43.493156,252.29999,67.09613,21.906977,58.333229,343.67999,K70,2016
520,2018,杭州市,2.6390574,.053343639,.69333303,-.096011117,.70566899,.73610002,17.41,.33330002,16.764132,5.9269261,0,0,161.11212,58.780521,430.29001,97.154182,56.7869,83.220055,438.20999,K70,0
29,2020,深圳市,3.2580965,.071273915,.462818,-.04970352,-.57273799,.3827,33.209999,.42860001,20.494696,6.6920838,1,1,202.15724,60.862938,519.31,119.11721,28.497482,99.19632,579.92004,K70,2016
152,2010,东莞市,2.8903718,.018522052,.437837,.018600527,.851744,.0082,13.98,.40000001,17.885069,6.7742238,1,0,17.56418,5.1940675,50.889999,10.748916,2.1066732,8.682538,48.720001,K70,2016
2218,2014,长春市,3.0445225,.0022781068,.40311399,.11184035,4.244832,.0011,21.879999,.36360002,17.75952,5.9322453,0,0,86.603889,33.15144,258.29999,52.417484,24.096642,36.907509,203.70001,K70,0
3,2016,深圳市,3.2958369,.061036672,.61049902,.12971722,6.989131,.39910001,21.93,.375,15.30009,5.9135032,1,1,128.64552,38.730961,330.47,75.801865,18.134762,63.124931,369.04001,K70,2016
106,2017,重庆市,3.2188759,.015615779,.451933,.095558636,.78010899,0,63.189999,.57139999,20.401421,6.5525079,1,1,145.50552,64.787926,440,83.788277,13.703686,70.976532,290.79999,K70,2016
386,2021,天津市,3.1354942,.0038546864,.57704401,.078265734,3.5077779,0,51.450001,.42860001,17.40049,4.7273879,1,1,220.07945,82.679977,629.64001,130.52834,52.299213,107.7666,551.40002,K70,2016
106,2021,重庆市,3.3672957,.024119861,.52104801,.054956265,7.1731029,0,63.189999,.57139999,20.242647,6.72263,1,1,218.25829,97.181885,660,125.68242,20.555529,106.4648,436.19998,K70,2016
2343,2018,深圳市,3.0910425,.043486413,.761177,-.0065687457,-.065844998,.2868,21.690001,.35709998,20.78171,8.9311552,1,1,165.40138,49.796947,424.88998,97.459534,23.31612,81.160622,474.48001,K70,2016
2178,2017,深圳市,3.1354942,.046139069,.560031,.031024169,1.696364,.52749997,25.58,.33330002,20.626633,8.1362257,1,1,147.02345,44.263954,377.67999,86.630699,20.725441,72.142776,421.76001,K70,2016
2491,2013,上海市,3.0445225,.02999953,.23578601,.0011146798,7.1731029,0,24.379999,.33330002,17.90222,5.1474943,1,0,75.844101,28.995438,168.2,44.730755,14.604651,38.888821,229.12,K70,2016
7,2016,深圳市,3.4657359,.053327058,.63763601,.24141416,7.1731029,0,54.330002,.33330002,18.118656,7.9302063,1,1,128.64552,38.730961,330.47,75.801865,18.134762,63.124931,369.04001,K70,2016
2598,2017,北京市,3.2188759,.033540789,.77464098,.019909468,1.439648,0,46.400002,.33330002,20.995737,6.49224,1,1,150.12187,57.058704,192.08,88.740662,36.751659,70.6968,600.88,K70,2016
2238,2014,昆明市,3.0445225,.014829591,.85223401,-.076668493,5.650331,0,32.860001,.42860001,19.617388,6.2672005,0,0,84.348434,31.811691,226.60001,51.870914,23.110329,34.234715,245.04999,K70,0
51,2018,深圳市,3.0445225,.038394276,.737692,-.033940643,1.399462,.1129,46.990002,.5,23.401077,10.123987,1,1,165.40138,49.796947,424.88998,97.459534,23.31612,81.160622,474.48001,K70,2016
666,2019,武汉市,3.0445225,-.0066682524,.81538701,-.07573241,1.767871,.088200003,22.43,.40000001,20.288897,6.7031879,0,0,178.34761,67.287483,455.09998,105.79034,105.34259,79.956436,514.39996,K70,0
316,2010,德阳市,3.0445225,-.037940841,.48364601,-.01587636,7.1731029,0,32.32,.33330002,15.30009,4.6249728,0,0,16.036091,5.9630651,57.82,10.581787,1.1967878,6.9612961,25.629999,K70,0
2111,2020,杭州市,3.2958369,.0074536605,.86698902,.0044865981,2.3489821,.087300003,35.009998,.42860001,17.69422,6.9431224,0,0,196.91481,71.842857,525.91003,118.744,69.406212,101.7134,535.58997,K70,0
2637,2015,北京市,3.0910425,.025900647,.60943103,-.042428054,1.160455,.0254,45.259998,.42860001,16.568789,5.0106354,1,0,112.5914,42.794029,144.06,66.555496,27.563744,53.022598,450.66,K70,2016
128,2013,贵阳市,2.9957323,.029676512,.88380301,-.0044518309,-.167156,.3603,41.25,.33330002,21.775852,8.1202917,1,0,64.932182,23.655092,162.92,41.383514,30.467196,25.607668,216.72,K70,2015
2343,2010,深圳市,2.6390574,.043023683,.71152699,-.041731805,4.443922,.0133,8.7700005,.33330002,18.208979,9.0194216,1,0,18.377932,5.5329943,47.209999,10.828837,2.5906801,9.0178471,52.720001,K70,2016
2511,2019,上海市,3.2958369,.043919444,.58731598,-.055570204,1.45126,.00089999998,49.369999,.44439998,20.630745,5.3844953,1,1,189.61026,72.488594,420.5,111.82689,36.511627,97.222054,572.79999,K70,2016
9,2015,深圳市,3.1354942,.024607413,.64389199,.018380152,3.6554799,.0011,32.02,.33330002,16.838911,5.2257466,1,0,110.26759,33.197968,283.26001,64.973022,15.544081,54.107082,316.32001,K70,2016
2101,2018,南京市,3.2580965,.041202869,.61177403,.017892625,.26120099,0,34.740002,.42860001,19.749472,6.7262335,0,0,159.77995,58.02718,408.32999,97.155998,112.90986,74.457733,466.64999,K70,0
666,2011,武汉市,2.5649493,.060632359,.642331,-.16674793,7.1731029,51.731701,50.459999,.33330002,15.462605,5.8607864,0,0,35.669521,13.457497,91.019997,21.15807,21.068518,15.991287,102.88,K70,0
258,2015,重庆市,3.0910425,.003418793,.63436401,-.071576819,7.1731029,0,53.32,.33330002,17.529453,5.659482,1,0,109.12914,48.590942,330,62.841209,10.277764,53.232399,218.09999,K70,2016
2525,2015,北京市,3.4339871,.015574306,.83242702,-.083273262,5.891614,0,50.810001,.33330002,18.135355,7.7815561,1,0,112.5914,42.794029,144.06,66.555496,27.563744,53.022598,450.66,K70,2016
2543,2020,宁波市,3.3322046,.021348238,.83115101,.19813769,4.5457802,0,38,.33330002,18.137566,6.2402759,0,0,195.35574,69.852058,611.59998,117.47967,26.982265,103.76041,441.65002,K70,0
2573,2012,南京市,2.7725887,.010547694,.71609098,.0013545003,6.5221019,0,60.619999,.42860001,16.56361,4.6249728,0,0,53.259987,19.342394,136.11,32.38533,37.63662,24.819244,155.54999,K70,0
359,2013,长沙市,2.7080503,.00081015372,.814897,-.021615183,.57334799,0,28.459999,.33330002,19.703054,8.0910149,0,0,70.530304,25.920177,214.39999,42.216755,31.162107,31.476078,167.84,K70,0
2416,2018,常州市,3.1354942,.027926184,.68241698,.05648892,3.346302,.6753,49.919998,.33330002,20.497633,7.986845,0,0,155.08405,52.982433,497.69998,96.270638,26.00596,78.841255,372.87,K70,0
428,2012,珠海市,2.4849067,.090793818,.49848801,-.029853202,7.1731029,.00030000001,67.089996,.33330002,18.54804,6.331502,1,0,48.922661,13.924505,164.31,31.338118,30.988163,21.616905,127.64999,K70,2016
2592,2017,苏州市,3.1354942,.037326057,.64046299,.15717132,3.7783,.0222,40.57,.375,21.314232,7.3244901,0,0,146.7235,51.635296,455.44,85.815613,22.299408,76.106049,331.04001,K70,0
2174,2016,天津市,2.8903718,.016833317,.48733699,.063514046,.93138897,.0023000001,22.073299,.375,18.472328,6.8112445,1,1,128.37968,48.229988,367.29001,76.141525,30.507874,62.86385,321.64999,K70,2016
2196,2017,珠海市,2.8903718,.022805266,.71356302,-.076916508,.38750699,0,41.130001,.33330002,19.055662,7.379632,1,1,130.46043,37.132015,438.16,83.568314,82.635101,57.645081,340.39999,K70,2016
2496,2010,上海市,2.8903718,.11881181,.41415399,.24141416,7.1731029,0,25.08,.40000001,18.367891,6.7844572,1,0,18.961025,7.2488594,42.049999,11.182689,3.6511629,9.7222052,57.279999,K70,2016
327,2013,上海市,2.7725887,.05623623,.759413,-.025324663,7.1731029,3.3259001,44.639999,.375,17.731922,6.7889719,1,0,75.844101,28.995438,168.2,44.730755,14.604651,38.888821,229.12,K70,2016
316,2014,北京市,3.2188759,.027224179,.826006,-.034087874,7.1731029,0,29.9,.33330002,15.561066,4.9272537,1,0,93.826172,35.66169,120.05,55.462914,22.969788,44.185501,375.54999,K70,2016
649,2016,深圳市,3.1354942,.10057554,.45171899,.24141416,.38620001,23.993799,39.369999,.33330002,18.9251,10.122864,1,1,128.64552,38.730961,330.47,75.801865,18.134762,63.124931,369.04001,K70,2016
2573,2016,南京市,2.9957323,.0051131551,.63111699,.072715551,1.7540489,.1133,52.119999,.42860001,16.396957,4.9126549,0,0,124.2733,45.132252,317.59,75.565773,87.818779,57.911572,362.94998,K70,0
212,2013,上海市,3.2188759,.0034951824,.50879401,-.10882388,-.71689898,.0041999999,39.279999,.41669998,15.30009,4.6249728,1,0,75.844101,28.995438,168.2,44.730755,14.604651,38.888821,229.12,K70,2016
2175,2011,北京市,2.5649493,.096016869,.35091001,-.16310701,4.0986438,.016100001,35.98,.42860001,18.001265,5.2729998,1,0,37.530468,14.264676,48.02,22.185165,9.1879148,17.6742,150.22,K70,2016
9,2011,深圳市,2.9444389,.035960998,.66381198,-.14597355,2.32004,0,32.02,.33330002,17.170059,5.1761498,1,0,36.755863,11.065989,94.419998,21.657675,5.1813602,18.035694,105.44,K70,2016
2302,2013,天津市,2.9957323,.010153735,.682818,-.085252382,-.34248799,.0057999999,25.110001,.38459998,18.754099,6.3578424,1,0,73.359818,27.559994,209.88,43.509445,17.433071,35.922199,183.8,K70,2016
185,2012,北京市,2.9444389,.057484385,.712403,-.018971756,.58086699,0,65.980003,.33330002,18.896461,6.8596148,1,0,56.2957,21.397015,72.029999,33.277748,13.781872,26.511299,225.33,K70,2016
666,2017,武汉市,2.9444389,.003269935,.78398699,.071610905,.91593301,.1629,22.43,.36360002,20.34812,6.5861716,0,0,142.67809,53.829987,364.07999,84.632278,84.274071,63.965149,411.51999,K70,0
673,2019,深圳市,2.8903718,.011087649,.734191,-.054554414,5.9797988,.0207,50.580002,.33330002,21.555649,8.219326,1,1,183.77931,55.329941,472.09998,108.28838,25.906801,90.178467,527.20001,K70,2016
2387,2016,成都市,3.1354942,.012129548,.80903798,-.036640462,2.554878,5.7880001,53.529999,.33330002,20.578466,9.1654472,0,0,124.82494,49.29845,312.82999,73.92762,37.61628,57.857754,351.19,K70,0
2453,2014,重庆市,2.6390574,.02404389,.73902798,-.024870349,3.8595171,0,48.91,.42860001,18.675507,7.5983992,1,0,90.940948,40.492455,275,52.367672,8.5648041,44.360332,181.75,K70,2016
3,2011,深圳市,3.0910425,.052165147,.65285498,.14402415,.34191599,1.8009,19.93,.33330002,15.756155,5.6454468,1,0,36.755863,11.065989,94.419998,21.657675,5.1813602,18.035694,105.44,K70,2016
2531,2018,西安市,3.2580965,.018442864,.84259897,.04004224,.458758,.00050000002,57.23,.36360002,18.713345,7.5857887,0,0,155.64716,59.958992,391.32001,94.877594,84.437164,63.133331,469.80002,K70,0
9,2016,深圳市,3.1780539,.015536602,.57595199,.23711433,7.1731029,.0011,32.869999,.33330002,16.807579,5.0875964,1,1,128.64552,38.730961,330.47,75.801865,18.134762,63.124931,369.04001,K70,2016
141,2013,杭州市,3.2188759,.0097053787,.84387499,.12055169,2.077353,.035,50.07,.375,19.352909,5.6383548,0,0,71.605385,26.124676,191.24001,43.179638,25.238623,36.986691,194.75999,K70,0
2804,2019,常州市,3.1354942,.028845735,.865973,.094306946,3.5042441,.42219999,61.060001,.33330002,21.411022,10.242029,0,0,172.3156,58.86937,553,106.96738,28.895512,87.601395,414.29999,K70,0
2237,2014,海口市,3.0445225,.029933792,.37371999,-.12487291,1.995568,.0016,17.57,.42860001,19.427168,6.8700533,0,0,77.99572,25.353947,120.05,52.198734,32.367702,26.128733,347.90002,K70,0
386,2017,天津市,2.9444389,.039880518,.50285602,-.12515792,7.1731029,0,51.450001,.42860001,18.46973,4.8903489,1,1,146.71964,55.119987,419.76001,87.01889,34.866142,71.844398,367.60001,K70,2016
22,2014,深圳市,3.0445225,.068126045,.53530103,.073635392,3.2897711,0,63.549999,.33330002,17.810427,7.5169773,1,0,91.889656,27.66497,236.04999,54.144188,12.953401,45.089233,263.60001,K70,2016
2556,2011,上海市,3.0910425,.018321047,.430491,-.013289925,3.606967,0,11.75,.40000001,16.352844,4.6249728,1,0,37.92205,14.497719,84.099998,22.365377,7.3023257,19.44441,114.56,K70,2016
344,2021,天津市,3.1354942,.069894716,.71626598,.18286856,-.71689898,.0023000001,20.92,.33330002,15.577249,6.2672005,1,1,220.07945,82.679977,629.64001,130.52834,52.299213,107.7666,551.40002,K70,2016
2637,2019,北京市,3.2580965,.0025077737,.695553,-.16674793,4.9337211,0,45.259998,.42860001,16.554279,4.7361984,1,1,187.65234,71.32338,240.10001,110.92583,45.939575,88.371002,751.09998,K70,2016
520,2010,杭州市,1.7917595,.03112551,.72164601,.108224,6.9728918,18.6373,22.52,.33330002,16.998741,5.2311087,0,0,17.901346,6.5311689,47.810001,10.794909,6.3096557,9.2466726,48.689999,K70,0
2251,2010,乌鲁木齐市,2.3978953,.054110784,.60141402,.040952049,-.18589599,0,41.93,.36360002,20.786186,8.4823942,0,0,16.409658,5.4893508,44.860001,10.612724,5.5514956,6.1441855,53.650002,K70,0
616,2016,杭州市,2.3025851,.039781861,.68245101,.24141416,-.0067889998,17.507,40.279999,.42860001,19.382933,8.2972946,0,0,125.30943,45.718182,334.67001,75.564369,44.167591,64.726707,340.82999,K70,0
2238,2016,昆明市,3.1354942,.0042142826,.88380301,-.030164801,7.1731029,0,34.869999,.42860001,20.506119,6.4997869,0,0,118.0878,44.536366,317.23999,72.619278,32.354458,47.9286,343.06998,K70,0
616,2017,杭州市,2.3978953,.03834299,.72843099,.056932513,3.7722709,17.507,41.009998,.42860001,19.275616,6.8394766,0,0,143.21077,52.249352,382.48001,86.359276,50.477245,73.973381,389.51999,K70,0
123,2011,汕头市,2.9444389,.010999175,.51664901,-.0010346349,1.776509,.0018,18.780001,.375,16.879383,6.5539336,1,0,32.615734,12.497633,112.2,20.461327,.35526896,15.711089,77.120003,K70,2016
2431,2012,南京市,2.5649493,.034710493,.67636698,.02553189,-.21368299,.00039999999,32.330002,.42860001,16.992611,5.5645204,0,0,53.259987,19.342394,136.11,32.38533,37.63662,24.819244,155.54999,K70,0
2224,2019,淄博市,3.2580965,.0070353113,.88380301,-.059036329,.097492002,0,53.02,.40000001,20.546381,8.1886892,0,0,171.71274,60.447685,616.20001,104.31072,24.455204,81.35347,347,K70,0
666,2012,武汉市,2.6390574,.06855908,.67373699,.067946635,7.1731029,50.331699,49.52,.375,15.505457,5.9558372,0,0,53.50428,20.186245,136.53,31.737104,31.602776,23.986931,154.31999,K70,0
29,2012,深圳市,2.8903718,.020232068,.430298,-.039097134,.098932996,0,31.32,.33330002,18.445322,6.2709885,1,0,55.133797,16.598984,141.63,32.486511,7.7720404,27.053541,158.16,K70,2016
2314,2020,廊坊市,3.2958369,.0098324744,.81293601,-.047384344,1.2970541,.6354,28.139999,.33330002,22.831333,9.9734802,1,1,180.60916,66.342827,589.27002,115.77238,25.887882,78.199684,382.47,K70,2016
9,2014,深圳市,3.0910425,.028069165,.67660099,-.14393333,2.5426791,0,32.02,.33330002,16.931494,5.3798971,1,0,91.889656,27.66497,236.04999,54.144188,12.953401,45.089233,263.60001,K70,2016
2843,2016,北京市,2.9444389,.0081534637,.809618,.032019593,-.104825,0,34.481998,.33330002,21.616693,8.5839167,1,1,131.35664,49.926365,168.07001,77.648079,32.157703,61.859699,525.77002,K70,2016
2513,2018,上海市,3.2958369,.12139452,.228499,.070292003,.059124999,.0308,28.16,.375,18.039471,6.1246834,1,1,170.64923,65.239731,378.44998,100.6442,32.860466,87.499847,515.52002,K70,2016
344,2017,天津市,2.9444389,-.021782504,.77827603,-.046450134,-.71689898,.0023000001,20.92,.36360002,16.026405,6.4264884,1,1,146.71964,55.119987,419.76001,87.01889,34.866142,71.844398,367.60001,K70,2016
2843,2012,北京市,2.7080503,.020674525,.65417802,.01606082,.097386003,0,34.481998,.33330002,21.501772,8.5073452,1,0,56.2957,21.397015,72.029999,33.277748,13.781872,26.511299,225.33,K70,2016
2124,2014,上海市,2.8903718,.027325958,.669438,-.1224805,7.1731029,2.3708999,40.959999,.44439998,19.940012,7.0867381,1,0,94.80513,36.244297,210.25,55.913445,18.255814,48.611027,286.39999,K70,2016
212,2018,上海市,3.4011974,.0039061832,.65996802,.018062882,1.333818,0,39.279999,.42860001,15.30009,5.0751739,1,1,170.64923,65.239731,378.44998,100.6442,32.860466,87.499847,515.52002,K70,2016
520,2016,杭州市,2.4849067,.049901232,.61127502,.22614998,1.324728,.79879999,17.41,.33330002,16.690559,5.872118,0,0,125.30943,45.718182,334.67001,75.564369,44.167591,64.726707,340.82999,K70,0
176,2011,南宁市,2.7080503,.029938245,.51138598,-.012852893,-.042877,0,29.120001,.42860001,17.010134,6.418365,0,0,33.412056,13.109575,72.419998,21.039501,7.8156552,14.239271,100.42,K70,0
399,2012,兰州市,2.6390574,.038553908,.79000902,-.025391242,1.8687969,0,75.010002,.375,20.604893,8.1013746,0,0,48.641281,17.338524,144.27,31.299152,25.71994,18.432556,146.52,K70,0
2529,2013,上海市,3.0445225,.04058421,.60594201,.014886408,1.502373,.0044999998,57.639999,.44439998,20.062719,7.9352293,1,0,75.844101,28.995438,168.2,44.730755,14.604651,38.888821,229.12,K70,2016
3,2014,深圳市,3.2188759,.043601129,.64142001,-.093417309,7.1731029,.84030002,21.93,.33330002,15.30009,5.7960577,1,0,91.889656,27.66497,236.04999,54.144188,12.953401,45.089233,263.60001,K70,2016
7,2020,深圳市,3.4657359,.059909601,.69025898,.031579137,6.0671558,0,56.959999,.33330002,18.571115,8.9915619,1,1,202.15724,60.862938,519.31,119.11721,28.497482,99.19632,579.92004,K70,2016
2213,2019,嘉兴市,3.2580965,.014660818,.75586301,.015743069,-.010239,.41769999,32.41,.42860001,20.067038,7.2485042,0,0,169.51094,58.307091,582.40002,105.00053,15.325233,88.971359,362.40002,K70,0
2592,2012,苏州市,2.8903718,.011601542,.78072298,-.014570198,2.0579629,.0038000001,40.57,.33330002,21.059399,7.0817084,0,0,55.021309,19.363235,170.79001,32.180855,8.362278,28.539768,124.14,K70,0
2101,2019,南京市,3.2958369,.064487115,.56680298,.040405288,2.9112301,0,34.740002,.42860001,19.669449,6.6982679,0,0,177.53328,64.474648,453.69998,107.95111,125.4554,82.73082,518.5,K70,0
2386,2011,北京市,2.3978953,.030997986,.70090002,.025019908,-.50021899,0,58.25,.5,17.224081,5.4930615,1,0,37.530468,14.264676,48.02,22.185165,9.1879148,17.6742,150.22,K70,2016
2680,2016,上海市,3.1354942,.036223434,.51025999,-.013174687,2.7617481,0,39.82,.375,17.608734,5.5759492,1,1,132.72717,50.742016,294.35001,78.278824,25.55814,68.055435,400.95999,K70,2016
72,2016,北京市,3.0445225,.024952997,.72409803,.15142262,3.9549999,.058699999,29.65,.5,21.690266,8.140316,1,1,131.35664,49.926365,168.07001,77.648079,32.157703,61.859699,525.77002,K70,2016
123,2017,汕头市,3.2188759,.032032389,.35862601,.02772098,-.71689898,.1071,52.279999,.42860001,19.013849,5.9635792,1,1,130.46294,49.990532,448.79999,81.845306,1.4210758,62.844357,308.48001,K70,2016
2602,2013,大连市,2.9957323,.035028163,.36515799,-.16674793,7.1731029,.0013,11.27,.42860001,18.487534,7.2689199,0,0,71.034706,25.490547,203.52,42.823303,16.762568,33.807632,169.72,K70,0
2213,2018,嘉兴市,3.2188759,.019256024,.75415599,-.027015433,5.8045449,.41769999,32.41,.42860001,20.058765,7.2633295,0,0,152.55984,52.476379,524.16003,94.500481,13.79271,80.074219,326.16,K70,0
2190,2015,宁波市,3.0910425,.066025861,.69267398,.029631875,-.40924799,2.4223001,31.51,.42860001,22.066883,9.8347263,0,0,106.55768,38.101124,333.59998,64.079819,14.7176,56.596584,240.90001,K70,0
2510,2019,上海市,3.2958369,-.03585279,.71775502,.021832749,2.5321159,.000099999997,17.92,.33330002,20.062473,6.6066504,1,1,189.61026,72.488594,420.5,111.82689,36.511627,97.222054,572.79999,K70,2016
2526,2020,北京市,3.4657359,.030639231,.59206098,.057531625,.314385,0,45.490002,.42860001,19.039961,6.7487597,1,1,206.41757,78.455719,264.11002,122.01841,50.533531,97.208099,826.21002,K70,2016
9,2017,深圳市,3.2188759,.0071899332,.476437,.24141416,-.32810801,0,34.02,.33330002,16.701696,5.0498562,1,1,147.02345,44.263954,377.67999,86.630699,20.725441,72.142776,421.76001,K70,2016
2680,2021,上海市,3.3322046,.037760634,.59447598,.0021976393,.078047998,.0046999999,35.650002,.36360002,19.855625,6.4134588,1,1,227.5323,86.986313,504.59998,134.19226,43.813953,116.66646,687.35999,K70,2016
244,2010,吉林市,2.8332133,.057797078,.75311202,-.16674793,-.47385299,36.7924,26.809999,.42860001,19.164637,6.7262335,0,0,16.706236,6.0732751,49.759998,10.341481,2.0675991,7.070724,39.439999,K70,0
520,2020,杭州市,2.7725887,.020946739,.733271,-.060089294,-.370175,.73610002,17.41,.33330002,16.591351,5.9788857,0,0,196.91481,71.842857,525.91003,118.744,69.406212,101.7134,535.58997,K70,0
22,2013,深圳市,2.9957323,.054166637,.58838302,.046251267,7.1731029,0,63.549999,.33330002,17.921713,7.4593387,1,0,73.511726,22.131977,188.84,43.31535,10.36272,36.071388,210.88,K70,2016
258,2018,重庆市,3.2188759,.028637782,.88380301,.14408453,7.1731029,0,53.32,.33330002,17.867685,6.8341088,1,1,163.69371,72.886414,495,94.26181,15.416647,79.848602,327.14999,K70,2016
35,2011,深圳市,2.8332133,.045177314,.69330102,-.05756877,4.5773292,.0014,22.35,.33330002,19.000332,9.3716936,1,0,36.755863,11.065989,94.419998,21.657675,5.1813602,18.035694,105.44,K70,2016
7,2012,深圳市,3.3672957,.094874725,.619304,.20394184,.95992202,0,54.330002,.33330002,18.182692,7.9193563,1,0,55.133797,16.598984,141.63,32.486511,7.7720404,27.053541,158.16,K70,2016
3123,2021,杭州市,3.2958369,.080140859,.54478502,.090301238,.040801,21.4774,34.360001,.5,17.517183,9.125762,0,0,214.81616,78.374023,573.72003,129.53891,75.715866,110.96007,584.27997,K70,0
339,2020,海口市,3.1354942,.028728321,.121753,-.048679404,1.471658,.0057999999,25.309999,.33330002,18.241323,6.212606,0,0,171.59058,55.778683,264.11002,114.83722,71.208946,57.483212,765.38,K70,0
72,2015,北京市,2.9957323,.021433353,.72555,-.12151488,2.160238,.080399998,27.889999,.33330002,21.782978,7.9127893,1,0,112.5914,42.794029,144.06,66.555496,27.563744,53.022598,450.66,K70,2016
